,Unnamed: 0,review,rating,date,from_release,word2vec
201,201,생각보다 재밌게 잘봤어요,8,2025-01-23 10:24:16.217111,34,"[-0.00015346  0.00133081 -0.0012192   0.00590432 -0.00310644 -0.00760749
  0.00525619  0.01278715 -0.00631052  0.00040357  0.00318273 -0.00509791
 -0.0016112   0.00749138 -0.00090834 -0.0054092   0.00275112 -0.00162691
 -0.00957797 -0.01085033  0.00483907  0.00206368  0.00062377 -0.00042598
  0.00179326 -0.0043552   0.00136679  0.0001651  -0.00805354 -0.0007834
  0.00364865 -0.0005868   0.00616128 -0.00809844 -0.00448628  0.00323521
  0.00472982 -0.00037796 -0.00070934 -0.00934836 -0.002359   -0.00084928
 -0.00734968  0.00306859  0.00188377 -0.00185674 -0.00551929  0.00282212
  0.00493678  0.00563784 -0.00187843 -0.00366176 -0.00104457 -0.00362376
  0.00093764 -0.00017467  0.00366826 -0.00272753 -0.00675889  0.00511128
  0.00303143 -0.00024614  0.00261287 -0.00708587 -0.00888287  0.0051831
  0.00286888  0.00779773 -0.00689271  0.00438675  0.00062463  0.00429476
  0.00154312 -0.00340752  0.00681228  0.00440006  0.00400264  0.00084495
 -0.00567524 -0.00152519 -0.00175022  0.00103311 -0.00602269  0.00587771
 -0.00745202 -0.00035989  0.00446353 -0.00076706  0.00413613  0.00750644
  0.00431089  0.00364916  0.00576313  0.00228333  0.01160499  0.00452706
 -0.00065386 -0.00351713  0.00237216 -0.0011288 ]"
202,202,권상우 팬됐어~~ 재밌게 봤음~~,10,2025-01-23 10:24:16.224326,34,"[ 2.2703296e-04  1.5545336e-03 -8.3978201e-04  1.4241236e-03
 -1.9016487e-03 -6.2271073e-03  1.3021390e-03  7.1368408e-03
 -3.4472416e-03 -4.0304707e-04 -3.9552520e-03 -1.0736549e-03
 -2.5146510e-04 -2.4889498e-03  3.0341854e-03 -1.4444049e-03
  8.7048793e-05 -6.8792811e-04 -4.6439348e-03 -6.8733613e-03
  2.7592778e-03  4.0105153e-03 -3.8923223e-03 -1.3600618e-03
  1.4666183e-03  2.0713988e-03 -4.5261723e-03  2.4627317e-03
 -6.5584374e-03  2.3932499e-03 -5.0120446e-04 -4.2477390e-04
  7.1887736e-04 -2.9208481e-03 -4.0092589e-03  9.7539406e-08
 -1.1138502e-03 -1.0583029e-03 -1.5831942e-03 -6.3197911e-03
 -4.3430328e-03 -1.2980587e-03 -2.7262353e-04 -2.4214687e-04
  6.9309324e-03  6.2211428e-04 -7.0364103e-03  1.5558103e-03
  5.5709056e-06  2.4987978e-03  2.2813398e-04  2.9641011e-04
 -7.2623312e-04 -2.2556635e-03 -1.3871379e-03 -2.5196015e-03
  2.9595678e-03 -2.7975818e-04 -5.8444873e-03  2.8893815e-03
 -8.3326787e-04 -4.2399862e-03 -3.2622565e-03 -2.4732701e-03
 -2.3115356e-03  2.3059393e-03  3.7301157e-03  6.9966079e-03
 -4.7002244e-03  2.2615050e-03  1.4479576e-03  4.5179198e-03
  3.5402200e-03 -5.7213911e-04  3.4969861e-03  4.1456558e-03
 -9.2507392e-04  1.2683813e-03 -9.6504070e-04  4.7479503e-04
 -1.6300426e-03  2.0504701e-03  1.7320372e-03  7.0001320e-03
 -8.6612423e-04 -2.8644721e-03  1.9871057e-03  3.6323443e-03
  5.0664908e-04  4.8217570e-04  7.0954552e-03  2.3166537e-03
 -1.6251759e-03 -2.9176655e-03  5.0151213e-03  5.1965076e-03
 -9.9804939e-04 -6.0806819e-03  3.5605505e-03  3.5363357e-03]"
203,203,3시즌도 보고싶네요. ,8,2025-01-23 10:24:16.231291,34,"[-7.6150876e-03  4.8082061e-03  5.6369649e-04  7.3705222e-03
 -2.0132889e-04 -7.7143218e-03  3.2202774e-03  7.3952153e-03
 -4.1565904e-03 -2.3629707e-03 -2.4073961e-04 -5.0251074e-03
 -3.9075413e-03  6.0192561e-03  4.3833192e-04  2.2058566e-03
  1.5782510e-03 -1.5439407e-04 -4.5663523e-03 -8.1221191e-03
  2.7238037e-03  2.9822651e-03  1.1296568e-03 -6.1471439e-03
  1.6964339e-03  3.2166417e-03 -1.3601162e-03  2.3399256e-03
 -2.2872942e-03  1.6031775e-03  3.7892740e-03  8.0704456e-05
  3.0803978e-03 -3.9643822e-03  1.7814755e-03  5.0513051e-03
  6.2544402e-03 -3.4798635e-03 -4.6755851e-04 -2.9101234e-03
 -3.3738595e-03 -3.6553692e-03 -6.4357240e-03 -2.5941578e-03
  2.0068195e-03 -3.3160602e-04  1.9713331e-03  1.1888554e-04
  1.9732662e-03  4.1986245e-04  2.4738640e-03 -2.2497238e-03
 -3.6221521e-03  1.4397746e-03  6.9971429e-06  2.5491121e-03
  1.2319719e-03  7.4550626e-04 -6.8929428e-03  3.1702246e-03
 -1.4366483e-03 -2.0581633e-03 -3.8928878e-03 -4.0952358e-03
 -2.4541565e-03  2.0754025e-03  4.5762034e-03 -2.6710299e-04
 -2.7349815e-03  6.8395231e-03  5.1488495e-04 -7.3234364e-04
  5.5673649e-03 -2.2604745e-03  6.8436563e-03  9.0178568e-05
  1.4748897e-03  3.9871765e-04 -2.8094354e-03 -1.7219901e-03
 -8.4390566e-03  1.5740211e-03 -4.0216064e-03  5.4490697e-03
 -4.1370508e-03 -3.3852347e-04  4.6213991e-03  5.0950912e-05
  7.0222262e-03  4.1784798e-03  5.8268197e-03  3.4501194e-03
  1.6558918e-03 -2.9837978e-03  5.3322744e-03  3.5534841e-03
  2.4536701e-03 -4.8749014e-03  2.2142250e-03  2.7541909e-03]"
204,204,왜 봤을까요? 나는 왜 또 혹시나 하고 …….,1,2025-01-23 10:24:16.238260,34,"[-2.8647252e-03  2.5947373e-03  5.7113572e-04  3.3184916e-03
 -3.1308322e-03 -4.0416233e-03  5.1091858e-03  3.6071481e-03
  1.0637856e-03  1.1813466e-03 -3.9182380e-03 -3.4085133e-03
 -4.9515055e-03  1.7821091e-03 -3.5840101e-03 -6.1897766e-03
 -9.7262149e-04 -4.0447353e-03 -5.0807144e-03 -4.4424501e-03
  1.1368654e-03  3.7452700e-03  8.2993048e-04  7.8560936e-04
  2.2463183e-04  2.0957086e-04 -2.7684483e-03 -1.8305473e-03
 -3.0243844e-03  3.6449402e-03  3.7401139e-03  1.5753008e-04
  4.9348264e-03 -1.9340120e-03 -9.1511919e-04  2.1483609e-03
  5.6540188e-03  2.2215201e-04 -2.5806462e-03 -4.6047014e-03
 -2.7849353e-03 -5.3778603e-03 -1.9545341e-03 -9.2985784e-04
  1.8350936e-03 -4.2431816e-03  8.4337633e-04  1.0573856e-03
  2.5280211e-03  1.5087787e-03 -1.7261796e-03 -5.3418530e-03
 -1.5492253e-03  2.0012672e-03  2.4649249e-03  9.7256224e-04
  3.9242920e-03 -3.9021976e-03 -3.2011957e-03  4.1722544e-03
 -2.0771760e-03 -3.0831760e-03  2.4099350e-03 -3.0621395e-03
 -1.3123498e-03  3.4616414e-06  4.6105920e-03  5.8302986e-03
 -2.9041886e-03  5.4539889e-03  1.1253679e-05  4.4676252e-03
  2.2721139e-03 -1.9770511e-03  9.4137382e-04  1.2691405e-03
  4.5738864e-04 -1.4431608e-03 -3.4026692e-03 -2.5232520e-03
  5.4751610e-04 -1.2362713e-03 -6.1429909e-04  4.1073188e-03
 -2.9849582e-03 -1.8553524e-03 -1.0206350e-03  2.3544931e-03
 -1.7335586e-03 -5.6973659e-05  3.7043446e-04  1.8298900e-04
  2.6883760e-03 -3.2685215e-03  4.9372260e-03  1.3523566e-04
  1.2932017e-03  2.4730832e-04  2.3876855e-03  5.0957291e-04]"
205,205,히트맨3는 안나오길 바라며,5,2025-01-23 09:24:16.245119,33,"[ 3.0291125e-03 -1.3668413e-03  5.3982311e-03 -2.3970807e-04
 -2.6172973e-04 -6.2510385e-03 -7.0873508e-04  3.8514938e-03
 -1.5218569e-03 -3.1612668e-04  7.1727634e-05 -2.1792485e-03
  4.2323684e-04  6.4175634e-04  2.1802846e-03 -3.6237584e-04
  4.5394888e-03 -3.5148112e-03 -4.2211809e-03 -6.6976761e-03
  3.6489235e-03  9.8943163e-04  1.8898273e-03 -5.2094953e-03
 -2.1303536e-03  2.2103938e-03 -1.9070591e-03 -2.5434862e-03
 -5.0010468e-04  2.8769332e-03 -2.2278077e-03  3.6442727e-03
 -8.2215189e-04 -3.7904831e-03 -1.2069984e-03  4.3949122e-03
 -6.9110456e-04 -2.1578998e-03 -4.1769701e-03 -1.7938827e-03
  1.9935358e-03 -6.1836996e-04 -4.7035780e-04  2.2642978e-03
  4.4661546e-03 -1.9634571e-03 -1.1708288e-03  2.2913765e-03
  8.7025197e-04  2.4261288e-03  1.5772043e-03 -7.4887741e-04
 -8.9837145e-04 -4.4111922e-04 -3.0584659e-03  1.3749909e-03
 -2.8139807e-03 -1.0181534e-04  7.7811576e-04  2.5041478e-03
  6.0296123e-04 -6.8203913e-04 -7.2165392e-05  1.4738498e-03
  5.4672634e-04  2.4251726e-03 -8.4371184e-04  5.3765373e-03
 -2.1362002e-03  1.0152907e-03 -1.1400868e-03  1.1727056e-03
  1.5425748e-03 -9.4012666e-04 -1.3492107e-03  4.0566786e-03
  8.1856071e-04 -5.1467645e-04 -1.5148477e-03  9.6519152e-04
 -3.1185051e-04  1.7890318e-03 -4.2065019e-03  3.1051156e-03
 -8.8107865e-04 -6.7344692e-04  1.0745507e-03  2.8384037e-03
  4.0362976e-03  2.5481044e-03  7.6872562e-03  3.1359599e-03
 -2.8441192e-03 -1.1096123e-03  2.8801763e-03  5.9966289e-04
  2.8383504e-03 -1.4071492e-03  1.4856651e-04 -5.1217261e-03]"
206,206,히트맨 볼만했어요  잘봤어요,10,2025-01-23 09:24:16.251999,33,"[ 1.1084079e-03 -4.3073180e-04  2.6644575e-03  1.7133754e-03
 -4.0761541e-04 -6.1937058e-03  3.7104355e-03  1.1226521e-02
 -3.7202314e-03 -4.2482293e-03 -1.3134405e-03 -6.3881436e-03
 -1.8031753e-03  3.5770074e-03  3.9984673e-04 -3.2028668e-03
  2.0184123e-03 -4.6366540e-04 -7.2634750e-04 -1.0969532e-02
  2.7139166e-03  1.0865580e-03  2.7062315e-03 -3.2292632e-04
 -2.9500562e-03  2.1233726e-03 -4.5388984e-03  1.8848210e-03
 -5.3972313e-03  1.7368215e-03  2.4653042e-03  9.9140278e-04
  4.4913711e-03 -5.3834696e-03 -1.1523395e-03  1.7840652e-03
  1.0859338e-03 -2.1740175e-03 -2.9269061e-03 -6.7388839e-03
 -1.5252044e-04 -3.3798874e-03 -6.1459788e-03  4.8668981e-03
  1.6444030e-03 -6.3223024e-03 -4.2920024e-03 -1.6593409e-03
  4.7619743e-03  3.1103198e-03 -1.1572980e-04 -4.8812614e-03
  1.1154393e-03 -2.5346538e-03 -8.5810467e-04  2.9057905e-03
 -1.7853256e-03 -2.2959034e-03 -2.2251499e-03  3.9299964e-03
  2.0071398e-04  6.6425849e-04  2.7409822e-03  1.0060373e-04
 -7.7962461e-03  6.8762391e-03  2.2207762e-03  6.7860829e-03
 -5.7311105e-03  4.2352956e-03  8.2723476e-04  4.5840675e-03
  2.8614153e-03 -1.2703586e-03  6.4773294e-03  5.1327371e-03
  2.7598541e-03 -5.4524199e-04 -4.8894575e-03 -2.8008372e-03
 -6.7848782e-03  1.1640404e-03 -4.2929538e-03  9.2560044e-03
 -5.5744373e-03 -1.7587331e-04  5.3863316e-03  5.3005451e-03
  2.8233982e-03  2.1803770e-03  7.8392485e-03 -2.5558152e-06
  2.0601561e-03  2.7134330e-03  7.4513159e-03  2.8651829e-03
  4.5416206e-03 -3.5830284e-03  2.3979296e-03 -5.6828017e-04]"
207,207,그냥 1편보단 별로라서...,5,2025-01-23 09:24:16.258855,33,"[ 8.01285089e-04  4.35605645e-04 -3.51842330e-03 -8.79805011e-04
 -9.07564478e-04 -2.65413173e-03  4.89463191e-03  2.08150712e-03
 -4.19247570e-03  3.99470469e-03 -7.10135442e-04 -5.54252928e-03
  2.54145067e-04 -5.97110811e-05 -1.04451471e-03  1.48502702e-03
  2.34326790e-03 -3.84442881e-03 -2.15814519e-03 -4.54201689e-03
 -1.22624740e-03  2.07553129e-03 -3.20986332e-03 -2.94449367e-03
 -4.07179166e-03  5.78523614e-05 -1.47158431e-03 -4.99090273e-03
 -2.81494786e-03  1.60995478e-04  2.54834234e-03  2.85592745e-03
  4.03378392e-03 -1.97992777e-03 -2.17422307e-03  8.54553003e-03
  1.66764483e-03 -1.70563161e-03 -5.02544967e-03 -5.03351633e-03
  2.10184976e-03  1.17382058e-03 -1.36533182e-03  3.01870215e-03
  2.77592568e-03  1.34159962e-03 -1.32184022e-03 -3.14909290e-03
  1.81345711e-03  2.94926204e-03  4.85690980e-04  1.56468173e-04
 -1.86766044e-03  1.12841034e-03 -2.59349379e-03  3.46793531e-04
  2.76857195e-03 -7.20762546e-05 -2.16554245e-03 -1.80878281e-03
  2.50494631e-04  7.85935117e-05 -1.35853843e-04  1.44289806e-05
 -1.51006482e-03  4.94465185e-03  1.21742385e-04  1.60650141e-03
 -4.31680633e-03 -1.14313152e-04 -2.51620449e-03  1.01952883e-03
  2.39904341e-03  1.41608680e-03  4.17354796e-03 -2.18319683e-03
  2.96196132e-03 -9.98652889e-04  1.64819055e-03  2.77587282e-03
 -1.50537782e-03 -4.23822040e-03 -3.07713565e-03  3.88253015e-04
 -1.32553559e-03 -3.43445805e-03  1.86390325e-03  3.90711706e-03
  3.65450000e-03  3.51514178e-03 -3.27668083e-03  4.13946714e-03
  4.60015552e-04  2.80005462e-03  3.87969683e-03  1.11342384e-03
 -2.03648861e-03 -5.28543547e-04  3.59238498e-03 -1.50402877e-04]"
208,208,나름 괜찮음 잘봤습니다 ,8,2025-01-23 09:24:16.265759,33,"[ 4.6504743e-04  5.7754987e-03  3.9230171e-04  5.0843447e-03
 -2.4910960e-03 -6.1902893e-03  1.4240225e-04  9.9549647e-03
  1.2706160e-03 -3.4184286e-03  2.2171622e-03 -1.0803447e-03
  1.4226813e-03  5.6664571e-03 -1.0593031e-03 -1.6554026e-03
 -1.7803801e-03 -7.6161587e-04 -3.3963306e-03 -6.4820996e-03
  2.7770882e-03  1.6134675e-03  5.7757366e-04  5.5719877e-04
 -3.5461754e-04 -1.2391475e-03 -2.0758843e-03 -4.9079291e-04
 -7.0976634e-03 -1.0351794e-03 -2.9408382e-03 -1.7945246e-03
  7.3504113e-03 -5.5873347e-03 -3.7453379e-03  3.8598315e-03
  3.1283535e-03 -7.7252928e-04  1.1732487e-03 -3.4774221e-03
 -4.6710717e-05 -3.8786584e-03 -8.2806870e-03  2.6088825e-04
 -2.2046501e-05 -3.5492384e-03 -7.6400242e-03 -1.6371033e-03
  6.5995455e-03  3.5015396e-03  3.5649138e-03 -2.4049613e-03
  2.1283731e-03 -2.0438563e-03  1.2114345e-03  7.6734781e-04
  4.5564410e-04 -3.0791145e-03 -7.2804336e-03  1.4658223e-03
 -6.5239362e-04 -1.2227439e-03 -1.3307892e-03 -3.5598539e-03
 -3.9680051e-03  4.6426402e-03  2.9241203e-03  1.0274780e-03
 -5.0465632e-03  3.3250195e-03  1.0318047e-03  5.3716358e-05
 -1.9853781e-03 -3.8030078e-03  5.5656759e-03  4.5569804e-03
  5.0909664e-03  2.4466785e-03 -5.1503219e-03 -1.3059506e-04
 -3.5460107e-03  4.4848953e-04 -3.4771578e-03  5.6767976e-03
 -8.4919296e-03  1.2323319e-03  2.1563540e-03 -1.9222838e-04
  3.6056561e-04  3.4320271e-03  4.3252101e-03  2.9651583e-03
  1.9727624e-03  1.1339575e-04  8.5423831e-03  5.4651527e-03
 -2.0708875e-03 -1.4747975e-03 -9.9269394e-04  1.3197099e-03]"
209,209,영화 재미있게 잘 봤습니다 ,8,2025-01-23 09:24:16.272671,33,"[-8.1035513e-03  7.2797728e-03  2.5990400e-03  2.1461598e-03
 -1.6174777e-03 -7.8232726e-03  8.2764784e-03  1.0243425e-02
 -5.4073753e-03 -4.3824408e-03  2.5867461e-03 -5.6445468e-03
 -1.1607042e-03 -1.3449374e-03  3.2278774e-03 -4.4829920e-03
  8.8904041e-04 -6.1648358e-03 -7.8309579e-03 -8.1261313e-03
  1.9769934e-03  4.0623648e-03  9.4940439e-03  1.3805667e-03
 -3.7590773e-03  1.7926085e-04 -4.7730911e-04 -4.2927749e-03
 -3.6234017e-03 -1.0240196e-03  4.9354699e-03 -3.6399560e-03
  2.8435006e-03 -5.1992638e-03 -9.9413644e-04  8.8644298e-03
  6.3267448e-03 -2.2074499e-03 -2.1989974e-03 -7.2858017e-03
  2.5880407e-04 -7.6317182e-04 -4.4240546e-03 -1.9185340e-03
  3.9440012e-03 -1.1971262e-03 -2.8442708e-03  3.7401514e-03
  1.2918194e-03  1.8410499e-03  1.2216233e-03 -3.5543144e-03
 -1.3153253e-03 -1.0988280e-03 -2.2738632e-03  1.7128215e-04
  6.2025953e-03 -1.4225664e-03 -3.7910170e-03 -9.7275642e-04
  1.2355658e-03  9.0219278e-04  5.3623156e-03 -5.3934883e-03
 -3.9010090e-03  2.1580257e-03  3.1018117e-04  8.9560915e-03
 -9.5170382e-03  2.7482759e-04 -1.5522414e-03  3.9189793e-03
  5.5431961e-03  2.5033643e-03  1.8620837e-03  7.1861589e-04
 -4.0297983e-03  3.3721889e-04 -6.6232835e-03  7.1481336e-06
 -2.2275290e-03 -1.4045079e-03  1.1487519e-03  5.1959073e-03
 -2.6010470e-03 -2.6587278e-03  4.2214273e-03  4.6398635e-03
  1.6864901e-03  2.4895389e-03  4.4531729e-03  3.8389347e-03
 -1.6174500e-04 -1.6874669e-03  1.4493683e-02  7.5485539e-03
  7.7620673e-04 -5.9708948e-03  2.6676960e-03 -3.7879371e-03]"
210,210,재미없는 유머. 그나마 후반 액션씬만 볼만.,3,2025-01-23 09:24:18.372808,33,"[-1.8672720e-03 -7.5098657e-04  1.1550247e-03  3.3344823e-04
  4.2227213e-03 -5.4414505e-03  2.5066608e-03  8.7419581e-03
 -1.9658995e-03 -4.0380540e-03 -4.5249062e-03 -6.2094396e-03
 -2.4668700e-03  2.2471717e-03  4.9865973e-04 -2.8165956e-03
  3.5579323e-03 -1.4596556e-03  9.3061139e-04 -4.2462535e-03
  3.7903134e-03  1.8548457e-03  3.8896556e-04 -6.4429658e-04
  6.5731863e-04  9.1614912e-04 -5.7465816e-03  1.7653586e-03
 -3.8999519e-03  3.6860828e-03  5.9225932e-03  1.4243929e-03
  4.3746032e-04 -3.2095003e-03  8.0782379e-04  5.4296211e-04
  1.0464956e-03 -1.8699442e-03  2.2125423e-03 -3.7507669e-03
  1.0589503e-03 -3.2247435e-03 -1.8947363e-03  5.4635492e-04
  4.2660901e-04 -1.6526574e-03  1.1262952e-03 -1.5723901e-03
  6.2793592e-04  4.0451782e-03  3.6540520e-03 -6.5382272e-03
  1.1945495e-03  1.6516749e-05 -1.3274072e-03  3.9648553e-03
  9.6544810e-04  1.0382974e-03 -6.0998450e-04  4.3469956e-03
 -2.4148482e-03  3.0667353e-03 -6.1925314e-04 -2.3289793e-03
 -3.0361810e-03  2.9097009e-03  4.2958343e-03  1.9847234e-03
 -3.1033331e-03  4.4310177e-03 -2.6737626e-03 -1.8252356e-03
  3.6220085e-03 -4.8973656e-04  8.0912898e-04 -4.6473625e-04
 -7.5287750e-04 -2.5680958e-04 -3.9482331e-03 -2.7755224e-03
 -4.7005438e-03 -1.0493994e-03 -4.2707464e-03  4.6081226e-03
 -2.9124334e-03 -7.1203243e-04  3.1179278e-03  1.6550875e-03
  2.3313935e-03  2.1772699e-04  3.9139939e-03  2.6348871e-04
  4.0453702e-04 -2.8400584e-03  3.2717460e-03  2.5733695e-03
  4.3806462e-03 -4.6120933e-04 -3.1151026e-04  2.6897534e-03]"
211,211,재미있는 영화 입니다 ,10,2025-01-23 09:24:18.381296,33,"[-7.7830669e-03  3.9427057e-03  2.6395654e-03 -5.8556288e-03
 -4.2814109e-03 -7.8221550e-03  1.9148630e-03  9.9509330e-03
 -1.6859450e-03 -6.5071769e-03 -1.9804884e-03 -3.5786231e-03
 -3.1170361e-03 -2.2997896e-03  5.2161305e-03 -3.0736187e-03
  4.6962779e-03 -9.7553702e-03 -1.5217867e-03 -5.1401225e-03
  2.1524357e-03  9.6861576e-04  8.0570467e-03  1.1291405e-03
 -1.0722377e-02  3.3096892e-03  2.7358034e-04 -2.9041159e-03
  4.9867714e-04  2.4301943e-03  8.9744655e-03 -3.3952938e-03
 -5.1563252e-03 -8.8663772e-03 -3.1435382e-04  6.6215885e-03
  8.5348245e-03 -1.3819472e-03 -6.3867457e-03 -1.8819631e-04
  7.3645986e-03 -9.8630961e-04  7.4877404e-05 -4.2023538e-03
  4.8233946e-03 -3.8290452e-03 -2.0522093e-03  8.6371804e-04
  5.9907301e-04  6.7933073e-04  4.9294606e-03 -4.5903004e-03
  1.4628917e-03  2.3823832e-03 -8.6890347e-03  4.6575540e-03
  7.5084553e-03  3.5135401e-03 -2.7743354e-03 -3.6931403e-03
  2.7315125e-03  2.0476091e-03  4.8145074e-03 -5.5213767e-04
  1.3941371e-04  2.6442234e-03  2.6368520e-03  3.8588338e-03
 -4.8112315e-03  8.2072802e-05 -4.1319779e-04  2.4143523e-03
  2.7060991e-03  2.2550591e-03  5.0244923e-03  1.3080132e-03
 -3.0718602e-03  3.8971070e-03 -4.6877745e-03  4.1626147e-03
 -2.9336943e-03 -1.0268565e-03 -4.5384563e-04  4.0429551e-03
 -3.2083488e-03 -4.1801161e-03  7.2418399e-05  1.1885953e-02
 -3.7583811e-04  1.5235111e-03  6.5832436e-03  1.7295474e-03
 -4.3054814e-03 -4.4841985e-03  9.2494711e-03  6.8719783e-03
  5.8958195e-03 -6.5742242e-03  1.2497562e-03 -1.7287694e-03]"
212,212,노히트 노런 급 투수 등판,2,2025-01-23 09:24:18.389249,33,"[ 4.2166742e-03 -1.0455269e-03  1.4292184e-03 -2.1194660e-03
 -2.9087428e-03  1.7808097e-03 -1.0089116e-03 -4.6454408e-04
 -4.6793665e-03 -1.4495434e-03 -1.5077818e-03 -3.6124454e-03
 -3.2151982e-04  4.1180323e-03  1.3639802e-03 -1.6531247e-03
  3.1964693e-03  1.0421516e-03 -8.9634978e-04 -5.0161937e-03
 -1.0111217e-03  1.1990918e-03  4.7711965e-05  2.4318912e-04
 -2.7896694e-03  2.0116467e-03 -1.9463394e-03  1.0422618e-03
 -2.5722939e-03  4.0190658e-03 -4.8502530e-03  4.1474770e-03
 -2.2394203e-04  3.5693613e-04 -2.6238442e-03  2.7265071e-03
  2.9183435e-04 -2.6235108e-03  3.0131856e-04 -3.5312446e-03
  6.7473605e-04  2.5207168e-04  2.6882906e-03  7.0944289e-04
  3.9375359e-03 -9.8664034e-04 -2.2091316e-03 -3.2405108e-03
 -1.8921929e-03  2.0664341e-03 -2.2381970e-03  1.9462699e-03
 -1.7616060e-03 -3.0976606e-03 -4.2017107e-03  1.8038031e-03
 -4.1909439e-05 -2.3923430e-03 -2.5125744e-03 -7.5045862e-04
  1.4984558e-03  2.2297415e-07 -3.2903806e-03 -9.1688824e-04
 -1.4946918e-03 -4.1053202e-03  8.3685486e-04 -1.5015005e-03
 -2.2057097e-03 -3.7326838e-03  2.1072989e-03 -2.2284330e-04
 -6.6574733e-04 -6.2242890e-04 -1.6407633e-03  2.4540923e-04
  5.3114066e-04 -1.8201362e-03 -9.2035515e-04  7.2418559e-05
 -4.8175752e-03 -1.8420824e-03  2.8393921e-04  7.3702476e-04
  1.6337250e-03  1.1854037e-03  3.0427992e-03  2.0245246e-03
  2.5121912e-03 -4.6827155e-03  1.3006009e-03 -2.7302019e-03
  8.9286728e-04 -1.8143075e-03  1.1627572e-03  2.2536954e-03
 -1.3264940e-03 -2.2977795e-03  2.7381878e-03 -2.7566378e-03]"
213,213,"더웃고잎었으나 아쉬웠어요, 아마존활명수보다는 나음",6,2025-01-23 09:24:18.396783,33,"[-2.8322958e-03  2.3022822e-04 -4.8720483e-03  4.7556969e-04
 -5.5215177e-03 -9.6954289e-04  3.3050878e-03  3.4632948e-03
  2.0458053e-06  7.5043977e-04 -2.7036895e-03 -2.2703214e-03
 -1.4368674e-03 -3.9465359e-04 -1.5685281e-03 -2.7432155e-03
 -1.1738793e-03 -6.5103173e-03 -3.7339109e-04 -1.6856851e-03
 -6.6348328e-04 -7.6437567e-04 -3.1411070e-03 -1.8551499e-03
 -6.9177803e-04 -3.0981763e-03  1.3738194e-03 -1.5720283e-03
 -1.3187221e-03  7.8981853e-04  2.3222743e-03 -3.4608334e-04
  2.0412861e-04 -4.7617435e-05 -2.5741798e-03  2.3047507e-03
  5.0672996e-03 -4.4341083e-03 -7.3606824e-04 -6.2749055e-03
 -3.6366987e-03 -2.6848710e-03  1.9063792e-03 -5.1318877e-04
 -1.3941083e-03  4.4768415e-03 -3.4420304e-03 -2.1637669e-03
 -1.6028727e-03 -1.8653244e-03 -1.5377031e-03 -3.8932466e-03
 -3.9186675e-04 -9.5450570e-04  2.7985473e-03  2.0840243e-03
  7.1553513e-04 -2.4348516e-03 -2.7443948e-03  2.1199629e-04
 -4.3932887e-04 -4.8057496e-04 -5.3279288e-04  8.9900405e-04
 -3.8228375e-03  6.1554712e-04  1.3880195e-03  4.5675095e-03
 -1.0542478e-03  8.4668159e-04 -2.8835626e-03  4.0627550e-03
  1.9857672e-03 -3.9960863e-03 -1.3310915e-03 -7.3620275e-04
  8.4908103e-04 -4.8859807e-04 -1.2449612e-03 -2.4018788e-03
  1.6290029e-03  1.8394360e-04 -3.4184540e-03  1.2994597e-03
  2.8684800e-03 -2.1531247e-03 -5.2816403e-04  3.6296025e-03
  6.1296683e-04  1.9591074e-03  2.6115123e-03  3.2518087e-03
  5.9574482e-04  1.0540388e-04  4.5684930e-03  5.0589796e-03
  9.7695389e-04  1.8769271e-03  1.6464025e-03  9.8582206e-04]"
